"","SampleID","X16S_ID","sample_name","Replicate","Site","Site_Grass","Site.Rep","Grass","Grass_Rep","Edge","SiteName","MAT_degC","MAP_mm","CollectionDate","Latitude","Longitude","Elevation_m","Grassland","Gradient","Bin","julianday","coll_GDD","GDD30yr","GDD3yr","GDD2015","ppt30yr","ppt3yr","ppt2015","soil_moisture","GWC","perc_moisture","pH","phos","ammonium","nitrate","SOM","herbivory_perc","avg_SLA","avg_SRL","coll_GDD_m.std","GDD30yr_m.std","GDD3yr_m.std","GDD2015_m.std","ppt30yr_m.std","ppt3yr_m.std","ppt2015_m.std","soil_moisture_m.std","GWC_m.std","perc_moisture_m.std","pH_m.std","phos_m.std","ammonium_m.std","nitrate_m.std","SOM_m.std","herbivory_perc_m.std","avg_SLA_m.std","avg_SRL_m.std","clus_sor_k10","clus_sor_k30","clus_bc_k4"
"SRR13801161","SRR13801161","X1351_1532","HAR_ANGE_7",7,"HAR","HAR_ANGE","HAR.7","ANGE","ANGE_7","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.877682724,0.139363887,12.23172761,7.73,0.190004009,0.998321278,0.395501036,5.085013551,4.791666667,132.2984759,1163.114385,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.0661759888076972,-0.15278969740143,-0.0661759876421448,0.641032842877691,-0.338425135163024,-0.0869423273284741,-0.0869423278821861,0.288431871307845,0.374160463137536,-0.400553169992209,-1.22786391632498,"5","19","11"
"SRR13801160","SRR13801160","X1351_1533","HAR_ANGE_8",8,"HAR","HAR_ANGE","HAR.8","ANGE","ANGE_8","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.877682724,0.139363887,12.23172761,7.73,0.190004009,0.998321278,0.395501036,5.085013551,4.791666667,132.2984759,1163.114385,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.0661759888076972,-0.15278969740143,-0.0661759876421448,0.641032842877691,-0.338425135163024,-0.0869423273284741,-0.0869423278821861,0.288431871307845,0.374160463137536,-0.400553169992209,-1.22786391632498,"5","19","16"
"SRR13801158","SRR13801158","X1351_1534","HAR_ANGE_9",9,"HAR","HAR_ANGE","HAR.9","ANGE","ANGE_9","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.877682724,0.139363887,12.23172761,7.73,0.190004009,0.998321278,0.395501036,5.085013551,4.791666667,132.2984759,1163.114385,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.0661759888076972,-0.15278969740143,-0.0661759876421448,0.641032842877691,-0.338425135163024,-0.0869423273284741,-0.0869423278821861,0.288431871307845,0.374160463137536,-0.400553169992209,-1.22786391632498,"5","19","5"
"SRR13801157","SRR13801157","X1351_632","HAR_BOGR_1",1,"HAR","HAR_BOGR","HAR.1","BOGR","BOGR_1","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.887331033,0.126975123,11.26689667,7.08,0.193311948,0.9772699,0.387161194,5.113750517,0,99.26686047,2055.912487,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.181997134624925,-0.253042441496132,-0.181997138272188,-0.073637988993464,-0.180420148168396,-0.281172341048853,-0.281172339388228,0.299636989492213,-0.923889790247639,-1.87399635383973,0.343979344747618,"3","10","13"
"SRR13801153","SRR13801153","X1351_633","HAR_BOGR_2",2,"HAR","HAR_BOGR","HAR.2","BOGR","BOGR_2","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.887331033,0.126975123,11.26689667,7.08,0.193311948,0.9772699,0.387161194,5.113750517,0,99.26686047,2055.912487,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.181997134624925,-0.253042441496132,-0.181997138272188,-0.073637988993464,-0.180420148168396,-0.281172341048853,-0.281172339388228,0.299636989492213,-0.923889790247639,-1.87399635383973,0.343979344747618,"5","7","14"
"SRR13801152","SRR13801152","X1351_634","HAR_BOGR_3",3,"HAR","HAR_BOGR","HAR.3","BOGR","BOGR_3","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.887331033,0.126975123,11.26689667,7.08,0.193311948,0.9772699,0.387161194,5.113750517,0,99.26686047,2055.912487,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.181997134624925,-0.253042441496132,-0.181997138272188,-0.073637988993464,-0.180420148168396,-0.281172341048853,-0.281172339388228,0.299636989492213,-0.923889790247639,-1.87399635383973,0.343979344747618,"7","7","14"
"SRR13801373","SRR13801373","X1351_635","HAR_BOGR_4",4,"HAR","HAR_BOGR","HAR.4","BOGR","BOGR_4","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.887331033,0.126975123,11.26689667,7.08,0.193311948,0.9772699,0.387161194,5.113750517,0,99.26686047,2055.912487,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.181997134624925,-0.253042441496132,-0.181997138272188,-0.073637988993464,-0.180420148168396,-0.281172341048853,-0.281172339388228,0.299636989492213,-0.923889790247639,-1.87399635383973,0.343979344747618,"7","7","14"
"SRR13801372","SRR13801372","X1351_636","HAR_BOGR_5",5,"HAR","HAR_BOGR","HAR.5","BOGR","BOGR_5","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.887331033,0.126975123,11.26689667,7.08,0.193311948,0.9772699,0.387161194,5.113750517,0,99.26686047,2055.912487,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.181997134624925,-0.253042441496132,-0.181997138272188,-0.073637988993464,-0.180420148168396,-0.281172341048853,-0.281172339388228,0.299636989492213,-0.923889790247639,-1.87399635383973,0.343979344747618,"7","7","14"
"SRR13801371","SRR13801371","X1351_637","HAR_BOGR_6",6,"HAR","HAR_BOGR","HAR.6","BOGR","BOGR_6","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.887331033,0.126975123,11.26689667,7.08,0.193311948,0.9772699,0.387161194,5.113750517,0,99.26686047,2055.912487,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.181997134624925,-0.253042441496132,-0.181997138272188,-0.073637988993464,-0.180420148168396,-0.281172341048853,-0.281172339388228,0.299636989492213,-0.923889790247639,-1.87399635383973,0.343979344747618,"7","7","14"
"SRR13801365","SRR13801365","X1351_1511","HAR_BUDA_10",10,"HAR","HAR_BUDA","HAR.10","BUDA","BUDA_10","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"3","10","7"
"SRR13801364","SRR13801364","X1351_1512","HAR_BUDA_11",11,"HAR","HAR_BUDA","HAR.11","BUDA","BUDA_11","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","14"
"SRR13801366","SRR13801366","X1351_1502","HAR_BUDA_1",1,"HAR","HAR_BUDA","HAR.1","BUDA","BUDA_1","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","14"
"SRR13801362","SRR13801362","X1351_1503","HAR_BUDA_2",2,"HAR","HAR_BUDA","HAR.2","BUDA","BUDA_2","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","5"
"SRR13801361","SRR13801361","X1351_1504","HAR_BUDA_3",3,"HAR","HAR_BUDA","HAR.3","BUDA","BUDA_3","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","14"
"SRR13801360","SRR13801360","X1351_1505","HAR_BUDA_4",4,"HAR","HAR_BUDA","HAR.4","BUDA","BUDA_4","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","14"
"SRR13801358","SRR13801358","X1351_1506","HAR_BUDA_5",5,"HAR","HAR_BUDA","HAR.5","BUDA","BUDA_5","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","3"
"SRR13801356","SRR13801356","X1351_1508","HAR_BUDA_7",7,"HAR","HAR_BUDA","HAR.7","BUDA","BUDA_7","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","14"
"SRR13801355","SRR13801355","X1351_1509","HAR_BUDA_8",8,"HAR","HAR_BUDA","HAR.8","BUDA","BUDA_8","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","14"
"SRR13801354","SRR13801354","X1351_1510","HAR_BUDA_9",9,"HAR","HAR_BUDA","HAR.9","BUDA","BUDA_9","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.906684715,0.102919221,9.33152847,7.22,0.189997878,0.936135436,0.370865114,4.321124911,3.333333333,121.5359209,2599.725841,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,0.414324439339382,-0.447708365164808,-0.414324443008909,0.0802911132557074,-0.338717984751624,-0.660698446518075,-0.660698451022403,-0.00942359787759963,-0.0208983097849807,-0.880639084625724,1.3014067338195,"7","7","14"
"SRR13801352","SRR13801352","X1351_1523","HAR_SCSC_10",10,"HAR","HAR_SCSC","HAR.10","SCSC","SCSC_10","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","10"
"SRR13801351","SRR13801351","X1351_1524","HAR_SCSC_11",11,"HAR","HAR_SCSC","HAR.11","SCSC","SCSC_11","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","2"
"SRR13801353","SRR13801353","X1351_1514","HAR_SCSC_1",1,"HAR","HAR_SCSC","HAR.1","SCSC","SCSC_1","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","14"
"SRR13801424","SRR13801424","X1351_1515","HAR_SCSC_2",2,"HAR","HAR_SCSC","HAR.2","SCSC","SCSC_2","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","5"
"SRR13801422","SRR13801422","X1351_1516","HAR_SCSC_3",3,"HAR","HAR_SCSC","HAR.3","SCSC","SCSC_3","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","5"
"SRR13801421","SRR13801421","X1351_1517","HAR_SCSC_4",4,"HAR","HAR_SCSC","HAR.4","SCSC","SCSC_4","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","11"
"SRR13801420","SRR13801420","X1351_1518","HAR_SCSC_5",5,"HAR","HAR_SCSC","HAR.5","SCSC","SCSC_5","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","11"
"SRR13801419","SRR13801419","X1351_1519","HAR_SCSC_6",6,"HAR","HAR_SCSC","HAR.6","SCSC","SCSC_6","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","11"
"SRR13801418","SRR13801418","X1351_1520","HAR_SCSC_7",7,"HAR","HAR_SCSC","HAR.7","SCSC","SCSC_7","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","11","7"
"SRR13801417","SRR13801417","X1351_1521","HAR_SCSC_8",8,"HAR","HAR_SCSC","HAR.8","SCSC","SCSC_8","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","11"
"SRR13801416","SRR13801416","X1351_1522","HAR_SCSC_9",9,"HAR","HAR_SCSC","HAR.9","SCSC","SCSC_9","no","Hays Agricultural Research Center",10.1,654,"8/5/15",39.0878,-99.1559,613,"mixed grass","Middle","North",217,2710.333333,4359.611111,4427.221667,4643.865,549.5699997,537.4833292,517.1699852,0.863963226,0.157456672,13.60367741,7.71,0.195236732,1.008616206,0.399579537,5.136174472,13.95833333,162.2651392,1732.062546,0.218176388184211,-0.260323571261933,-0.0489310979896348,0.053521000953537,-0.0143597750583755,-0.275612401291971,-0.549644794545953,-0.0985169100616449,-0.00637869590317976,0.0985169112429781,0.619042971127809,-0.0884820952334828,0.00804356892450706,0.0080435598789259,0.308380538339227,2.85738703366488,0.936171516561781,-0.226184666823734,"5","19","11"
"SRR13801410","SRR13801410","X1351_691","HPG_BOGR_2",2,"HPG","HPG_BOGR","HPG.2","BOGR","BOGR_2","no","High Plains Grassland Research Center",7.6,384,"8/24/15",41.122,-104.5313,1930,"mixed grass","West","North",236,2205.75,3012.722222,3145.79,3291.83,353.5899963,486.8433318,551.1000065,0.725998647,0.377413034,27.40013525,7.17,0.242916498,1.230681614,0.487554322,4.801978608,0,108.5015535,3306.412729,-1.27933274644836,-1.75065095363618,-1.4544416295466,-1.48582757722991,-0.849666269868001,-0.462654749400866,-0.467629723246146,-1.75468439204956,1.77355906637784,1.75468438618702,0.0253164338810034,2.18896038684883,2.05692451356678,2.05692452222709,0.17807088237739,-0.923889790247639,-1.46206386664991,2.54558615143117,"4","21","17"
"SRR13801409","SRR13801409","X1351_692","HPG_BOGR_3",3,"HPG","HPG_BOGR","HPG.3","BOGR","BOGR_3","no","High Plains Grassland Research Center",7.6,384,"8/24/15",41.122,-104.5313,1930,"mixed grass","West","North",236,2205.75,3012.722222,3145.79,3291.83,353.5899963,486.8433318,551.1000065,0.725998647,0.377413034,27.40013525,7.17,0.242916498,1.230681614,0.487554322,4.801978608,0,108.5015535,3306.412729,-1.27933274644836,-1.75065095363618,-1.4544416295466,-1.48582757722991,-0.849666269868001,-0.462654749400866,-0.467629723246146,-1.75468439204956,1.77355906637784,1.75468438618702,0.0253164338810034,2.18896038684883,2.05692451356678,2.05692452222709,0.17807088237739,-0.923889790247639,-1.46206386664991,2.54558615143117,"5","21","14"
"SRR13801408","SRR13801408","X1351_693","HPG_BOGR_4",4,"HPG","HPG_BOGR","HPG.4","BOGR","BOGR_4","no","High Plains Grassland Research Center",7.6,384,"8/24/15",41.122,-104.5313,1930,"mixed grass","West","North",236,2205.75,3012.722222,3145.79,3291.83,353.5899963,486.8433318,551.1000065,0.725998647,0.377413034,27.40013525,7.17,0.242916498,1.230681614,0.487554322,4.801978608,0,108.5015535,3306.412729,-1.27933274644836,-1.75065095363618,-1.4544416295466,-1.48582757722991,-0.849666269868001,-0.462654749400866,-0.467629723246146,-1.75468439204956,1.77355906637784,1.75468438618702,0.0253164338810034,2.18896038684883,2.05692451356678,2.05692452222709,0.17807088237739,-0.923889790247639,-1.46206386664991,2.54558615143117,"3","21","1"
"SRR13801407","SRR13801407","X1351_694","HPG_BOGR_5",5,"HPG","HPG_BOGR","HPG.5","BOGR","BOGR_5","no","High Plains Grassland Research Center",7.6,384,"8/24/15",41.122,-104.5313,1930,"mixed grass","West","North",236,2205.75,3012.722222,3145.79,3291.83,353.5899963,486.8433318,551.1000065,0.725998647,0.377413034,27.40013525,7.17,0.242916498,1.230681614,0.487554322,4.801978608,0,108.5015535,3306.412729,-1.27933274644836,-1.75065095363618,-1.4544416295466,-1.48582757722991,-0.849666269868001,-0.462654749400866,-0.467629723246146,-1.75468439204956,1.77355906637784,1.75468438618702,0.0253164338810034,2.18896038684883,2.05692451356678,2.05692452222709,0.17807088237739,-0.923889790247639,-1.46206386664991,2.54558615143117,"4","21","3"
